"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"215","Paddypower New Custom #football
#PremierLeague #SFL
Sunday 12:00
#Celtic v #Rangers
Celtic enhanced to 7/1 Claim-&gt;… https://t.co/6nNy1S7VXX",FALSE,0,NA,2017-04-21 23:20:43,TRUE,NA,"855561969738428416",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","BingoBestOdds",0,FALSE,FALSE,NA,NA
"216","#Jürgen #Klopp says injuries scuppered #Liverpool’s #PremierLeague title bid https://t.co/NDla2I355S",FALSE,0,NA,2017-04-21 23:20:42,FALSE,NA,"855561965032394752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheRealMezzo",0,FALSE,FALSE,NA,NA
"217","Paddypower New Custom #football
#PremierLeague #SFL
Sunday 12:00
#Celtic v #Rangers
Celtic enhanced to 7/1 Claim-&gt;… https://t.co/qr2JiDTkVZ",FALSE,0,NA,2017-04-21 23:20:36,TRUE,NA,"855561940579618816",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","paddyspower1",0,FALSE,FALSE,NA,NA
"218","Paddypower New Custom #football
#PremierLeague #SFL
Sunday 12:00
#Celtic v #Rangers
Celtic enhanced to 7/1 Claim-&gt;… https://t.co/NGuoUwuULi",FALSE,0,NA,2017-04-21 23:20:28,TRUE,NA,"855561907415265280",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","petebetnow",0,FALSE,FALSE,NA,NA
"219","#PremierLeague Tottenham's current crop edge out my 1987 entertainers: DAVID PLEAT: Just like Mauricio Pochettino’s… https://t.co/4B4SPwieaD",FALSE,0,NA,2017-04-21 23:20:11,FALSE,NA,"855561833201061888",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",0,FALSE,FALSE,NA,NA
"220","#PremierLeague Zlatan Ibrahimovic podría perderse el resto de la temporada -&gt;  https://t.co/y6MAga13fu https://t.co/ES91quBsLM",FALSE,2,NA,2017-04-21 23:18:59,FALSE,NA,"855561533530804224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","visionnoventa",4,FALSE,FALSE,NA,NA
"221","El futuro de Ibrahimovic en #ManchesterUnited es incierto tras sufrir una grave lesión en su rodilla #PremierLeague https://t.co/qNvrBJFAyK",FALSE,0,NA,2017-04-21 23:18:25,FALSE,NA,"855561389716512768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iscobono",0,FALSE,FALSE,NA,NA
"222","Coral #football #HorseRacing
#PremierLeague #Cheltenham
Every of Bet £25 get a free £10 bet
+ bet £5 Get £20 Claim-… https://t.co/AfBefW2GOA",FALSE,0,NA,2017-04-21 23:17:31,TRUE,NA,"855561161026273280",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","mufcfergie",0,FALSE,FALSE,NA,NA
"223","Coral #football #HorseRacing
#PremierLeague #Cheltenham
Every of Bet £25 get a free £10 bet
+ bet £5 Get £20 Claim-… https://t.co/CGp2EGvknb",FALSE,0,NA,2017-04-21 23:17:21,TRUE,NA,"855561121432043520",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Paddyspower2",0,FALSE,FALSE,NA,NA
"224","Coral #football #HorseRacing
#PremierLeague #Cheltenham
Every of Bet £25 get a free £10 bet
+ bet £5 Get £20 Claim-… https://t.co/ws2wpToh7W",FALSE,0,NA,2017-04-21 23:17:12,TRUE,NA,"855561083939172352",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","highrisklife1",0,FALSE,FALSE,NA,NA
"225","Coral #football #HorseRacing
#PremierLeague #Cheltenham
Every of Bet £25 get a free £10 bet
+ bet £5 Get £20 Claim-… https://t.co/qCZQBmbKHy",FALSE,0,NA,2017-04-21 23:16:56,TRUE,NA,"855561017488703489",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Kim_Feeney1",0,FALSE,FALSE,NA,NA
"226","Coral #football #HorseRacing
#PremierLeague #Cheltenham
Every of Bet £25 get a free £10 bet
+ bet £5 Get £20 Claim-… https://t.co/UBp40Ds4PX",FALSE,0,NA,2017-04-21 23:16:45,TRUE,NA,"855560968130187264",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","BingoBestOdds",0,FALSE,FALSE,NA,NA
"227","Coral #football #HorseRacing
#PremierLeague #Cheltenham
Every of Bet £25 get a free £10 bet
+ bet £5 Get £20 Claim-… https://t.co/zE3I8nAsOt",FALSE,0,NA,2017-04-21 23:16:37,TRUE,NA,"855560938694594564",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","paddyspower1",0,FALSE,FALSE,NA,NA
"228","Coral #football #HorseRacing
#PremierLeague #Cheltenham
Every of Bet £25 get a free £10 bet
+ bet £5 Get £20 Claim-… https://t.co/iA3pOja5VW",FALSE,0,NA,2017-04-21 23:16:28,TRUE,NA,"855560898727088130",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","petebetnow",0,FALSE,FALSE,NA,NA
"229","La #PremierLeague vuelve a los números rojos

Mira: https://t.co/Tg4aVU0v1f
https://t.co/O9XljjtJvG",FALSE,0,NA,2017-04-21 23:15:01,FALSE,NA,"855560533755473920",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mktgdeportivo",0,FALSE,FALSE,NA,NA
"230","#PremierLeague: Ibrahimovic se perdería el resto de la temporada
https://t.co/DpOKlUI5HC https://t.co/kbe9poaIma",FALSE,1,NA,2017-04-21 23:15:00,FALSE,NA,"855560529997250560",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PeriodicoZocalo",0,FALSE,FALSE,NA,NA
"231","Betfair New Custom #CFC #THFC
#football #PremierLeague
#MCFC #LFC #
10/1 #Chelsea or 16/1 #Spurs
Sat 17:15
 Claim-&gt;… https://t.co/cqYEMr1vVQ",FALSE,0,NA,2017-04-21 23:13:20,TRUE,NA,"855560109321224192",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","mufcfergie",0,FALSE,FALSE,NA,NA
"232","Betfair New Custom #CFC #THFC
#football #PremierLeague
#MCFC #LFC #
10/1 #Chelsea or 16/1 #Spurs
Sat 17:15
 Claim-&gt;… https://t.co/YI00QFCNOT",FALSE,0,NA,2017-04-21 23:13:16,TRUE,NA,"855560093273919488",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Paddyspower2",0,FALSE,FALSE,NA,NA
"233","Betfair New Custom #CFC #THFC
#football #PremierLeague
#MCFC #LFC #
10/1 #Chelsea or 16/1 #Spurs
Sat 17:15
 Claim-&gt;… https://t.co/NBD2zxtfGz",FALSE,0,NA,2017-04-21 23:13:11,TRUE,NA,"855560070959988737",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","highrisklife1",0,FALSE,FALSE,NA,NA
"234","Betfair New Custom #CFC #THFC
#football #PremierLeague
#MCFC #LFC #
10/1 #Chelsea or 16/1 #Spurs
Sat 17:15
 Claim-&gt;… https://t.co/ih9qTORE0y",FALSE,0,NA,2017-04-21 23:13:03,TRUE,NA,"855560038601109505",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Kim_Feeney1",0,FALSE,FALSE,NA,NA
"235","Betfair New Custom #CFC #THFC
#football #PremierLeague
#MCFC #LFC #
10/1 #Chelsea or 16/1 #Spurs
Sat 17:15
 Claim-&gt;… https://t.co/npBlQSSf2Z",FALSE,0,NA,2017-04-21 23:12:56,TRUE,NA,"855560010352517121",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","BingoBestOdds",0,FALSE,FALSE,NA,NA
"236","Betfair New Custom #CFC #THFC
#football #PremierLeague
#MCFC #LFC #
10/1 #Chelsea or 16/1 #Spurs
Sat 17:15
 Claim-&gt;… https://t.co/amtYhZwCPe",FALSE,0,NA,2017-04-21 23:12:43,TRUE,NA,"855559954471821313",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","paddyspower1",0,FALSE,FALSE,NA,NA
"237","Betfair New Custom #CFC #THFC
#football #PremierLeague
#MCFC #LFC #
10/1 #Chelsea or 16/1 #Spurs
Sat 17:15
 Claim-&gt;… https://t.co/83fs7AiGNq",FALSE,0,NA,2017-04-21 23:12:35,TRUE,NA,"855559919776542721",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","petebetnow",0,FALSE,FALSE,NA,NA
"238","ITS MATCHDAY! #PremierLeague https://t.co/khH5be38LL",FALSE,0,NA,2017-04-21 23:11:58,FALSE,NA,"855559766499831808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FollowThePL",0,FALSE,FALSE,NA,NA
"239","It's Matchday! by #premierleague https://t.co/PjuYVrBnhS",FALSE,0,NA,2017-04-21 23:11:31,FALSE,NA,"855559652859412480",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>","SteveBrookes69",0,FALSE,FALSE,NA,NA
"240","Los últimos debutantes en la #PremierLeague -&gt; https://t.co/Xm70ZWc7Yt | https://t.co/2Flg4loH4T",FALSE,1,NA,2017-04-21 23:10:09,FALSE,NA,"855559308188274688",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","visionnoventa",1,FALSE,FALSE,NA,NA
"241","@SugzNcfc Won't be playing at Carrow Road Library again. Which is nice. That money is running out fast &amp; you need t… https://t.co/36Q1MKuqLv",FALSE,0,"SugzNcfc",2017-04-21 23:09:10,TRUE,"855554210699632640","855559060359401475","598626520","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zoton78",0,FALSE,FALSE,NA,NA
"242","New Customer #MMA  1
#football #HorseRacing
#PremierLeague #LFC #swfc #nufc #LCFC
#MCFC #whufc #avfc #Spurs
More@… https://t.co/ceVopivmuk",FALSE,0,NA,2017-04-21 23:07:15,TRUE,NA,"855558580069650432",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Kim_Feeney1",0,FALSE,FALSE,NA,NA
"243","New Customer #MMA  1
#football #HorseRacing
#PremierLeague #LFC #swfc #nufc #LCFC
#MCFC #whufc #avfc #Spurs
More@… https://t.co/VoZiyPWFUW",FALSE,0,NA,2017-04-21 23:07:11,TRUE,NA,"855558560624910336",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","petebetnow",0,FALSE,FALSE,NA,NA
"244","Betbright New Offer #football #golf #tennis #rugby
£50 FREE BET #MCFC #LFC #mufc
ANY SPORT #PremierLeague  Claim-&gt;… https://t.co/gqmpVpfZAi",FALSE,0,NA,2017-04-21 23:07:08,TRUE,NA,"855558550302711808",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","mufcfergie",0,FALSE,FALSE,NA,NA
"245","Betbright New Offer #football #golf #tennis #rugby
£50 FREE BET #MCFC #LFC #mufc
ANY SPORT #PremierLeague  Claim-&gt;… https://t.co/Mu82vuYYEy",FALSE,0,NA,2017-04-21 23:07:06,TRUE,NA,"855558540165042176",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Paddyspower2",0,FALSE,FALSE,NA,NA
"246","Betbright New Offer #football #golf #tennis #rugby
£50 FREE BET #MCFC #LFC #mufc
ANY SPORT #PremierLeague  Claim-&gt;… https://t.co/qDh9I0N7lA",FALSE,0,NA,2017-04-21 23:07:03,TRUE,NA,"855558531063394305",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","highrisklife1",0,FALSE,FALSE,NA,NA
"247","Betbright New Offer #football #golf #tennis #rugby
£50 FREE BET #MCFC #LFC #mufc
ANY SPORT #PremierLeague  Claim-&gt;… https://t.co/SH0bGw0JPm",FALSE,0,NA,2017-04-21 23:07:01,TRUE,NA,"855558521055842305",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Kim_Feeney1",0,FALSE,FALSE,NA,NA
"248","Betbright New Offer #football #golf #tennis #rugby
£50 FREE BET #MCFC #LFC #mufc
ANY SPORT #PremierLeague  Claim-&gt;… https://t.co/fcFxESNjYk",FALSE,0,NA,2017-04-21 23:06:59,TRUE,NA,"855558511379566592",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","BingoBestOdds",0,FALSE,FALSE,NA,NA
"249","Betbright New Offer #football #golf #tennis #rugby
£50 FREE BET #MCFC #LFC #mufc
ANY SPORT #PremierLeague  Claim-&gt;… https://t.co/S88urZM3Sx",FALSE,0,NA,2017-04-21 23:06:57,TRUE,NA,"855558502533746688",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","paddyspower1",0,FALSE,FALSE,NA,NA
"250","Betbright New Offer #football #golf #tennis #rugby
£50 FREE BET #MCFC #LFC #mufc
ANY SPORT #PremierLeague  Claim-&gt;… https://t.co/2WpnAO3fvW",FALSE,0,NA,2017-04-21 23:06:54,TRUE,NA,"855558492270329856",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","petebetnow",0,FALSE,FALSE,NA,NA
"251","#PremierLeague Arsene Wenger says Arsenal's recent Premier League form will count for nothing when they meet Manch… https://t.co/KV5K7tm3fk",FALSE,0,NA,2017-04-21 23:04:13,FALSE,NA,"855557814458216452",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","1stgoaldotnet",0,FALSE,FALSE,NA,NA
"252","#PremierLeague Allardyce tells Benteke to channel focus against Liverpool: Christian Benteke has been warned not to… https://t.co/lWDv8Fd6Rh",FALSE,0,NA,2017-04-21 23:04:07,FALSE,NA,"855557790399569921",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",0,FALSE,FALSE,NA,NA
"253","#PremierLeague Man Utd's Matteo Darmian landed with £60 parking ticket : The Italian international defender was out… https://t.co/DlFdUmUpar",FALSE,0,NA,2017-04-21 23:04:06,FALSE,NA,"855557787941715968",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",0,FALSE,FALSE,NA,NA
"254","#PremierLeague Slaven Bilic could drop Darren Randolph for Everton clash: West Ham manager Slaven Bilic is… https://t.co/cXsxDs8nKI",FALSE,0,NA,2017-04-21 23:04:05,FALSE,NA,"855557784359682048",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",0,FALSE,FALSE,NA,NA
"255","Sure Match: Burnley-Manchester United - 23.04.2017: Bet on #MANCHESTERUNITED at Betfair 1.71 - #PremierLeague https://t.co/5CbMeJeiZT",FALSE,0,NA,2017-04-21 23:01:11,FALSE,NA,"855557053095399425",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Oddsmeter",0,FALSE,FALSE,NA,NA
"256","#PremierLeague Zlatan Ibrahimovic estaría de 6 a 9 meses de baja por una rotura de ligamentos https://t.co/yktHYtR3Wm",FALSE,0,NA,2017-04-21 22:59:38,FALSE,NA,"855556664182939648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jotace_trece",0,FALSE,FALSE,NA,NA
"257","Paddypower New Custom #football
#PremierLeague #SFL
Sunday 12:00
#Celtic v #Rangers
Celtic enhanced to 7/1 Claim-&gt;… https://t.co/QishefYLc5",FALSE,0,NA,2017-04-21 22:58:44,TRUE,NA,"855556434775478276",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","BingoBestOdds",0,FALSE,FALSE,NA,NA
"258","Coral #football #golf #MMA #EFL
#PremierLeague #mufc #MCFC
#LFC #NUFC #Snooker #Spurs
Best Odds Daily  Claim-&gt;… https://t.co/pIgnyQwT0M",FALSE,0,NA,2017-04-21 22:58:39,TRUE,NA,"855556415775285248",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","petebetnow",0,FALSE,FALSE,NA,NA
"259","best odds in the UK #F1 3
#football #golf #tennis
#PremierLeague #oldham
#oxford #Pafc #pvfc
 #Peterhead #QPR #WBA… https://t.co/g4qWy4Vcm5",FALSE,0,NA,2017-04-21 22:58:36,TRUE,NA,"855556401585901572",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","petebetnow",0,FALSE,FALSE,NA,NA
"260","Paddypower New Custom #football
#PremierLeague #SFL
Sunday 12:00
#Celtic v #Rangers
Celtic enhanced to 7/1 Claim-&gt;… https://t.co/E61TcMzjlt",FALSE,0,NA,2017-04-21 22:58:31,TRUE,NA,"855556382204014593",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","paddyspower1",0,FALSE,FALSE,NA,NA
"261","#PremierLeague Dembele 'not scared' to play at Wembley https://t.co/vJgRAqY8YH",FALSE,0,NA,2017-04-21 22:58:24,FALSE,NA,"855556353191927808",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",0,FALSE,FALSE,NA,NA
"262","#PremierLeague PL legend: Spurs can beat Chelsea without resorting to Man Utd's tactics https://t.co/T5cweGY3tm",FALSE,0,NA,2017-04-21 22:58:23,FALSE,NA,"855556346455785472",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",0,FALSE,FALSE,NA,NA
"263","#PremierLeague Lionel Messi wants Barcelona to sign Man United target: This is who he'll replace https://t.co/neSDhxeqxG",FALSE,0,NA,2017-04-21 22:58:21,FALSE,NA,"855556339417833472",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",0,FALSE,FALSE,NA,NA
"264","Paddypower New Custom #football
#PremierLeague #SFL
Sunday 12:00
#Celtic v #Rangers
Celtic enhanced to 7/1 Claim-&gt;… https://t.co/WCVOSQN5ON",FALSE,0,NA,2017-04-21 22:58:18,TRUE,NA,"855556326394560514",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","petebetnow",0,FALSE,FALSE,NA,NA
"265","Paddypower New Custom #football
#PremierLeague #CFC
17:15 Saturday
#Chelsea v #Spurs
Chelsea enhanced to 10/1 Claim… https://t.co/znq8o1rv6F",FALSE,0,NA,2017-04-21 22:58:12,TRUE,NA,"855556300003999746",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","mufcfergie",0,FALSE,FALSE,NA,NA
"266","Paddypower New Custom #football
#PremierLeague #CFC
17:15 Saturday
#Chelsea v #Spurs
Chelsea enhanced to 10/1 Claim… https://t.co/ulmzyKjdp4",FALSE,0,NA,2017-04-21 22:58:00,TRUE,NA,"855556251169824768",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Paddyspower2",0,FALSE,FALSE,NA,NA
"267","Paddypower New Custom #football
#PremierLeague #CFC
17:15 Saturday
#Chelsea v #Spurs
Chelsea enhanced to 10/1 Claim… https://t.co/a8mI06qsES",FALSE,0,NA,2017-04-21 22:57:50,TRUE,NA,"855556209474240516",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","highrisklife1",0,FALSE,FALSE,NA,NA
"268","best odds in the UK #F1 3
#football #golf #tennis
#PremierLeague #oldham
#oxford #Pafc #pvfc
 #Peterhead #QPR #WBA… https://t.co/k322vTRW9w",FALSE,0,NA,2017-04-21 22:57:47,TRUE,NA,"855556194982866944",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","mufcfergie",0,FALSE,FALSE,NA,NA
"269","Paddypower New Custom #football
#PremierLeague #CFC
17:15 Saturday
#Chelsea v #Spurs
Chelsea enhanced to 10/1 Claim… https://t.co/SeT7HES1ST",FALSE,0,NA,2017-04-21 22:57:40,TRUE,NA,"855556165668933632",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Kim_Feeney1",0,FALSE,FALSE,NA,NA
"270","Paddypower New Custom #football
#PremierLeague #CFC
17:15 Saturday
#Chelsea v #Spurs
Chelsea enhanced to 10/1 Claim… https://t.co/x3tnZLAC5r",FALSE,0,NA,2017-04-21 22:57:30,TRUE,NA,"855556126972276736",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","BingoBestOdds",0,FALSE,FALSE,NA,NA
"271","best odds in the UK #F1 3
#football #golf #tennis
#PremierLeague #oldham
#oxford #Pafc #pvfc
 #Peterhead #QPR #WBA… https://t.co/y6yTAuNXJa",FALSE,0,NA,2017-04-21 22:57:24,TRUE,NA,"855556101340876802",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Paddyspower2",0,FALSE,FALSE,NA,NA
"272","Paddypower New Custom #football
#PremierLeague #CFC
17:15 Saturday
#Chelsea v #Spurs
Chelsea enhanced to 10/1 Claim… https://t.co/BRguhkJp8c",FALSE,0,NA,2017-04-21 22:57:20,TRUE,NA,"855556082416201728",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","paddyspower1",0,FALSE,FALSE,NA,NA
"273","Paddypower New Custom #football
#PremierLeague #CFC
17:15 Saturday
#Chelsea v #Spurs
Chelsea enhanced to 10/1 Claim… https://t.co/WxvQOtrSTY",FALSE,0,NA,2017-04-21 22:57:00,TRUE,NA,"855555998903414784",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","petebetnow",0,FALSE,FALSE,NA,NA
"274","best odds in the UK #F1 3
#football #golf #tennis
#PremierLeague #oldham
#oxford #Pafc #pvfc
 #Peterhead #QPR #WBA… https://t.co/8aaBjGFE5a",FALSE,0,NA,2017-04-21 22:56:49,TRUE,NA,"855555952262696962",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","highrisklife1",0,FALSE,FALSE,NA,NA
"275","Coral #football #golf #MMA #EFL
#PremierLeague #mufc #MCFC
#LFC #NUFC #Snooker #Spurs
Best Odds Daily  Claim-&gt;… https://t.co/V0ajQeN4YK",FALSE,0,NA,2017-04-21 22:56:36,TRUE,NA,"855555898814627841",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","mufcfergie",0,FALSE,FALSE,NA,NA
"276","best odds in the UK #F1 3
#football #golf #tennis
#PremierLeague #oldham
#oxford #Pafc #pvfc
 #Peterhead #QPR #WBA… https://t.co/HQYlcOtGOz",FALSE,0,NA,2017-04-21 22:56:26,TRUE,NA,"855555855231705088",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Kim_Feeney1",0,FALSE,FALSE,NA,NA
"277","Coral #football #golf #MMA #EFL
#PremierLeague #mufc #MCFC
#LFC #NUFC #Snooker #Spurs
Best Odds Daily  Claim-&gt;… https://t.co/26XbQ7CQxL",FALSE,0,NA,2017-04-21 22:56:13,TRUE,NA,"855555801557192709",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Paddyspower2",0,FALSE,FALSE,NA,NA
"278","Paddypower New Custom #football
#PremierLeague #SFL
Sunday 12:00
#Celtic v #Rangers
Celtic enhanced to 7/1 Claim-&gt;… https://t.co/y8jntbGZ8A",FALSE,0,NA,2017-04-21 22:56:07,TRUE,NA,"855555777863581697",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","mufcfergie",0,FALSE,FALSE,NA,NA
"279","Coral #football #golf #MMA #EFL
#PremierLeague #mufc #MCFC
#LFC #NUFC #Snooker #Spurs
Best Odds Daily  Claim-&gt;… https://t.co/n9uRoYwnbo",FALSE,0,NA,2017-04-21 22:56:01,TRUE,NA,"855555750902583297",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","highrisklife1",0,FALSE,FALSE,NA,NA
"280","best odds in the UK #F1 3
#football #golf #tennis
#PremierLeague #oldham
#oxford #Pafc #pvfc
 #Peterhead #QPR #WBA… https://t.co/Kabx65cAkw",FALSE,0,NA,2017-04-21 22:55:58,TRUE,NA,"855555741595381760",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","BingoBestOdds",0,FALSE,FALSE,NA,NA
"281","Paddypower New Custom #football
#PremierLeague #SFL
Sunday 12:00
#Celtic v #Rangers
Celtic enhanced to 7/1 Claim-&gt;… https://t.co/plI6dy6m0g",FALSE,0,NA,2017-04-21 22:55:56,TRUE,NA,"855555731436843008",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Paddyspower2",0,FALSE,FALSE,NA,NA
"282","Coral #football #golf #MMA #EFL
#PremierLeague #mufc #MCFC
#LFC #NUFC #Snooker #Spurs
Best Odds Daily  Claim-&gt;… https://t.co/iVZdTv6ZmP",FALSE,0,NA,2017-04-21 22:55:50,TRUE,NA,"855555705977307137",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Kim_Feeney1",0,FALSE,FALSE,NA,NA
"283","Paddypower New Custom #football
#PremierLeague #SFL
Sunday 12:00
#Celtic v #Rangers
Celtic enhanced to 7/1 Claim-&gt;… https://t.co/oxE37IQHOP",FALSE,0,NA,2017-04-21 22:55:45,TRUE,NA,"855555685295292420",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","highrisklife1",0,FALSE,FALSE,NA,NA
"284","Coral #football #golf #MMA #EFL
#PremierLeague #mufc #MCFC
#LFC #NUFC #Snooker #Spurs
Best Odds Daily  Claim-&gt;… https://t.co/QrSUiD9aqJ",FALSE,1,NA,2017-04-21 22:55:40,TRUE,NA,"855555664621576192",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","BingoBestOdds",0,FALSE,FALSE,NA,NA
"285","Coral #football #mufc #MCFC
#PremierLeague #LFC #AVFC
#Spurs #WBA #swfc #LCFC #nufc
Bet £5 Get £20 Free Claim-&gt;… https://t.co/fuZKtCi99R",FALSE,0,NA,2017-04-21 22:55:38,TRUE,NA,"855555654462967808",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","highrisklife1",0,FALSE,FALSE,NA,NA
"286","best odds in the UK #F1 3
#football #golf #tennis
#PremierLeague #oldham
#oxford #Pafc #pvfc
 #Peterhead #QPR #WBA… https://t.co/1EdolGsDQR",FALSE,0,NA,2017-04-21 22:55:35,TRUE,NA,"855555644794953728",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","paddyspower1",0,FALSE,FALSE,NA,NA
"287","Paddypower New Custom #football
#PremierLeague #SFL
Sunday 12:00
#Celtic v #Rangers
Celtic enhanced to 7/1 Claim-&gt;… https://t.co/WgAFdKXdej",FALSE,0,NA,2017-04-21 22:55:33,TRUE,NA,"855555635081076736",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Kim_Feeney1",0,FALSE,FALSE,NA,NA
"288","Coral #football #golf #MMA #EFL
#PremierLeague #mufc #MCFC
#LFC #NUFC #Snooker #Spurs
Best Odds Daily  Claim-&gt;… https://t.co/Ihd4DJQdC5",FALSE,0,NA,2017-04-21 22:55:27,TRUE,NA,"855555611311960066",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","paddyspower1",0,FALSE,FALSE,NA,NA
"289","Coral #football #HorseRacing
#PremierLeague #Cheltenham
Every Bet of £25 get a free £10 bet
+ bet £5 Get £20 Claim-… https://t.co/Jh66LB55o2",FALSE,0,NA,2017-04-21 22:53:44,TRUE,NA,"855555176559718401",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","paddyspower1",0,FALSE,FALSE,NA,NA
